Hike_ID,ascent,descent,difficulty,high,latitude,length,location,longitude,low,name,starVotes,stars,summary,url
1643,1843,-35,blueBlack,2187,48.6562,2.7,"Orcas Island, Washington",-122.8548,379,Cold Springs Trail,4,4.3,Long rocky climb with many switchbacks.,https://www.hikingproject.com/trail/7004056/cold-springs-trail
1644,1107,0,blue,2376,48.6798,1.2,"Orcas Island, Washington",-122.8229,1269,Mt. Constitution Trail,3,4.0,A long climb with many switchbacks ending at the Mt. Constitution overlook and tower.,https://www.hikingproject.com/trail/7004059/mt-constitution-trail
1645,548,-69,greenBlue,896,48.6455,2.1,"Orcas Island, Washington",-122.8497,397,Cascade Falls Trail,1,4.0,A short trail from Cascade Lake to Mountain Lake that passes by Cascade Falls.,https://www.hikingproject.com/trail/7004108/cascade-falls-trail
1646,1174,-272,blueBlack,1746,48.6487,3.9,"Orcas Island, Washington",-122.833,650,Mt. Pickett Road,1,4.0,A dirt road through forest climbing to the top Mt. Pickett before dropping to Twin Lakes.,https://www.hikingproject.com/trail/7004070/mt-pickett-road
1647,0,-433,blue,1547,48.6696,1.0,"Orcas Island, Washington",-122.8034,1114,Mt. Pickett Summit Trail,1,4.0,"Descend through old growth forest towards Twin Lakes, starting with an old fire road and finishing with a singletrack.",https://www.hikingproject.com/trail/7039346/mt-pickett-summit-trail
1648,1364,-579,blueBlack,1736,48.6502,3.3,"Orcas Island, Washington",-122.8072,410,Mt. Pickett Trail,2,3.0,A rugged singletrack descent followed by a long climb to Mt. Pickett Road.,https://www.hikingproject.com/trail/7004069/mt-pickett-trail
1649,287,-6,greenBlue,660,48.6551,1.2,"Orcas Island, Washington",-122.8528,377,Cascade Lake Hillside Trail,1,3.0,A flat trail connecting the Cascade Lake parking lot with the Cascade Falls parking lot.,https://www.hikingproject.com/trail/7004112/cascade-lake-hillside-trail
1650,1971,-1970,blueBlack,2017,48.6086,8.3,"Bow, Washington",-122.4331,178,Oyster Dome Loop,42,4.6,A wooded singletrack route with expansive views of Samish Bay and challenging climbs.,https://www.hikingproject.com/trail/7021631/oyster-dome-loop
1651,1182,-1182,blue,1581,48.6709,8.1,"Bellingham, Washington",-122.4725,1053,Chuckanut Lost Lake Loop,7,3.9,A loop around Chuckanut and Lost Lake avoiding the big climbs and most of the technical trails.,https://www.hikingproject.com/trail/7003853/chuckanut-lost-lake-loop
1652,147,-363,blueBlack,1609,48.6818,1.3,"Bellingham, Washington",-122.4624,1269,Raptor Ridge,3,5.0,Beautiful trail with a view of Mt. Baker and even Mt. Rainier on a clear day.,https://www.hikingproject.com/trail/7003843/raptor-ridge
1653,471,-361,greenBlue,323,48.7177,7.0,"Bellingham, Washington",-122.5046,58,Interurban Trail,4,4.8,A city trail that starts in Fairhaven passes various trailheads and ends in Larrabee State Park.,https://www.hikingproject.com/trail/7004183/interurban-trail
1654,191,-826,black,1769,48.655,2.9,"Bellingham, Washington",-122.4628,1132,Chuckanut Ridge Trail,2,4.5,A trail which follows Chuckanut Ridge with technical footing over steep climbs and large boulders.,https://www.hikingproject.com/trail/7004055/chuckanut-ridge-trail
1655,1120,-5,blue,1603,48.6979,2.7,"Bellingham, Washington",-122.4781,488,Hemlock Trail,2,4.5,Starts as a wide climbing doubletrack before turning into a deep forest winding singletrack.,https://www.hikingproject.com/trail/7005262/hemlock-trail
1656,1641,-750,blue,1573,48.7014,6.3,"Bellingham, Washington",-122.485,183,Lost Lake Trail,3,4.3,The longest trail through Larrabee SP. Starts with a long climb then begins to undulate.,https://www.hikingproject.com/trail/7004052/lost-lake-trail
1657,563,-113,blue,1055,48.6753,1.7,"Bellingham, Washington",-122.4832,605,Two Dollar,4,4.3,"Switchbacks up a rolling mile, another switchback climb and a short downhill to Fragrance Lake.",https://www.hikingproject.com/trail/7004140/two-dollar
1658,1287,0,black,1593,48.6906,1.7,"Geneva, Washington",-122.4528,305,Pine and Cedar Lakes Trail,5,4.2,"A steep, switchback-laden climb to two mountain lakes.",https://www.hikingproject.com/trail/7016267/pine-and-cedar-lakes-trail
1659,871,-36,blue,1052,48.6526,1.6,"Bellingham, Washington",-122.4894,207,Fragrance Lake Trail,7,4.0,A long climbing trail through towering cathedral trees.,https://www.hikingproject.com/trail/7003846/fragrance-lake-trail
1660,1089,0,blueBlack,1261,48.6086,2.0,"Bow, Washington",-122.4331,173,Chuckanut Trail,3,4.0,"Steep, thickly-wooded singletrack, ending in beautiful views.",https://www.hikingproject.com/trail/7021702/chuckanut-trail
1661,592,-61,blue,1630,48.6886,1.1,"Bellingham, Washington",-122.4703,1041,Huckleberry to Raptor Ridge,1,4.0,A beautiful trail with a direct route to Raptor Ridge.,https://www.hikingproject.com/trail/7005244/huckleberry-to-raptor-ridge
1662,178,-39,greenBlue,1414,48.6097,1.0,"Bow, Washington",-122.4256,1266,Larry Reed Trail,4,3.8,"A soft, mellow trail through large tree stands.",https://www.hikingproject.com/trail/7021704/larry-reed-trail
1663,0,-808,blue,1891,48.6239,1.4,"Bow, Washington",-122.4141,1084,Samish Bay Trail,3,3.0,A challenging rocky and rooted trail with rewarding views.,https://www.hikingproject.com/trail/7021709/samish-bay-trail
1664,1585,-5,blue,1820,48.6676,3.6,"Bellingham, Washington",-122.4824,241,Cleator Road,2,3.0,A dirt and gravel road that climbs to the top of Chuckanut Mountain.,https://www.hikingproject.com/trail/7004142/cleator-road
1665,825,-75,dblack,1916,48.6561,1.1,"Bellingham, Washington",-122.4792,1094,Double Diamond Trail,1,3.0,A short tough climb to the top of Chuckanut Mountain.,https://www.hikingproject.com/trail/7004243/double-diamond-trail
1666,0,-1190,greenBlue,1391,48.6575,2.6,"Bellingham, Washington",-122.4656,201,Fragrance Lake Road,2,2.5,A dirt road (typically gated) which turns into a singletrack trail for the last 3/4 of a mile.,https://www.hikingproject.com/trail/7004242/fragrance-lake-road
1667,1666,-1666,blue,2184,48.6179,9.8,"Bow, Washington",-122.38,668,North Butte from Lower Blanchard Hill Trailhead,4,4.5,"A great, moderate pace trail; ten miles roundtrip with amazing views at the top.",https://www.hikingproject.com/trail/7032781/north-butte-from-lower-blanchard-hill-trailhead
1668,334,-333,greenBlue,567,48.644,2.1,"Alger, Washington",-122.3555,280,Squires Lake Park Loop,1,4.0,"Just over two miles of easy hiking through unique sandstone, wetland, and forest settings.",https://www.hikingproject.com/trail/7062175/squires-lake-park-loop
1669,1213,-58,blue,2000,48.6154,2.6,"Bow, Washington",-122.3872,837,Lily Lizard Trail,3,3.7,A pleasant hike along narrow singletrack surrounded by a rich forest.,https://www.hikingproject.com/trail/7021705/lily-lizard-trail
1670,608,-26,blue,2014,48.6141,1.5,"Bow, Washington",-122.4103,1421,Max's Shortcut Trail,3,3.0,A wooded singletrack trail that can be muddy at times.,https://www.hikingproject.com/trail/7021692/maxs-shortcut-trail
1671,1257,-105,black,5151,48.6529,1.9,"Sudden Valley, Washington",-121.7881,3999,Dock Butte Trail,1,5.0,Needs Summary,https://www.hikingproject.com/trail/7015272/dock-butte-trail
1672,2220,-2183,black,3612,48.7376,8.0,"Sudden Valley, Washington",-121.9323,2072,Elbow Lake,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064601/elbow-lake
1673,175,-463,greenBlue,2172,48.6797,3.7,"Sudden Valley, Washington",-121.897,1853,South Fork Nooksack,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065492/south-fork-nooksack
1674,1028,-30,blue,3918,48.6651,3.9,"Alger, Washington",-121.795,2920,Blue Lake Snowmobile Trail #1230,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064212/blue-lake-snowmobile-trail-1230
1675,1569,0,green,4025,48.6501,1.4,"Alger, Washington",-121.8836,2457,Three Lakes Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065856/three-lakes-trail
1676,752,-629,blueBlack,4887,48.6746,2.1,"Darrington, Washington",-121.6148,4322,Anderson-Watson Lakes Trail,5,4.6,Needs Adoption,https://www.hikingproject.com/trail/7015219/anderson-watson-lakes-trail
1677,2424,-2281,greenBlue,1545,48.7559,12.4,"Darrington, Washington",-121.5484,733,Baker Lake Trail,4,3.8,Needs Adoption,https://www.hikingproject.com/trail/7015224/baker-lake-trail
1678,3340,-18,blue,4312,48.6456,9.4,"Diablo, Washington",-121.6747,990,Anderson Creek Trail #1107,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064364/anderson-creek-trail-1107
1679,489,-230,blueBlack,1041,48.578,1.4,"Darrington, Washington",-121.4257,638,Diobsud Creek,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015271/diobsud-creek
1680,3067,-3067,black,5018,48.6534,9.5,"Diablo, Washington",-121.3255,2499,Thornton Lakes,8,4.6,"A pleasant, steep trail through dense forest to subalpine lakes in a beautiful mountain basin.",https://www.hikingproject.com/trail/7015435/thornton-lakes
1681,22,-23,green,492,48.6704,1.1,"Darrington, Washington",-121.2624,472,River Loop,1,4.0,"An easy, flat loop with great views of the Skagit River.",https://www.hikingproject.com/trail/7015396/river-loop
1682,1043,-226,blue,2035,48.6596,4.4,"Darrington, Washington",-121.2469,1043,Newhalem Creek Trail,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015366/newhalem-creek-trail
1683,2998,-3393,black,3630,48.7063,8.8,"Stehekin, Washington",-120.9727,1457,Fourth of July-Panther Creek,2,4.0,Needs Adoption,https://www.hikingproject.com/trail/7015292/fourth-of-july-panther-creek
1684,2905,-48,blueBlack,6567,48.5882,3.9,"Stehekin, Washington",-120.8031,3697,Easy Pass Trail,3,4.7,Needs Adoption,https://www.hikingproject.com/trail/7015281/easy-pass-trail
1685,4502,-2649,black,6486,48.6665,9.9,"Stehekin, Washington",-120.8713,2556,East Creek,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015280/east-creek
1686,3505,-1666,black,6127,48.7286,5.5,"Diablo, Washington",-120.836,2902,Boulder Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064365/boulder-creek
1687,3992,-2541,black,6681,48.7302,9.8,"Diablo, Washington",-120.8314,2897,Mill Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065032/mill-creek
1688,145,-127,greenBlue,3759,48.5795,1.2,"Stehekin, Washington",-120.6243,3616,Lone Fir Trail,1,5.0,Needs Adoption,https://www.hikingproject.com/trail/7015332/lone-fir-trail
1689,4312,-2599,black,6224,48.6627,21.4,"Winthrop, Washington",-120.5422,2609,Robinson Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065768/robinson-creek
1690,83,-1051,greenBlue,4305,48.6479,3.5,"Stehekin, Washington",-120.7076,3338,West Fork Methow River,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015467/west-fork-methow-river
1691,1749,-108,green,4292,48.6524,8.3,"Stehekin, Washington",-120.5557,2651,West Fork Methow Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065860/west-fork-methow-trail
1692,380,-759,blue,5427,48.6984,3.3,"Diablo, Washington",-120.6369,4687,Trout Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065816/trout-creek
1693,150,-573,green,3438,48.5987,3.5,"Stehekin, Washington",-120.5895,2982,Early Winters,0,0.0,Needs Adoption,https://www.hikingproject.com/trail/7015278/early-winters
1694,7686,-5767,black,7091,48.656,24.0,"Winthrop, Washington",-120.5109,2422,Monument Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064962/monument-creek
1695,74,-142,green,2206,48.609,2.8,"Winthrop, Washington",-120.4381,2117,Base Camp Winter Trail,1,5.0,"A very easy and serene trail though the woods and fields near Mazama, WA",https://www.hikingproject.com/trail/7015096/base-camp-winter-trail
1696,2413,-2157,black,7256,48.6809,7.1,"Winthrop, Washington",-120.3579,5322,Roundup Creek,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065610/roundup-creek
1697,2250,0,black,5470,48.5931,2.6,"Winthrop, Washington",-120.1302,3220,First Butte,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064583/first-butte
1698,1548,-1142,blue,6675,48.6615,6.3,"Winthrop, Washington",-120.0804,5685,South Twentymile,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065513/south-twentymile
1699,823,-823,greenBlue,7131,48.7,4.5,"Tonasket, Washington",-119.9542,6548,Tiffany Lake and Honeymoon Pass,1,5.0,"A beautiful, short trip to a scenic lake, or carry on to Honeymoon Pass for sweeping views.",https://www.hikingproject.com/trail/7035907/tiffany-lake-and-honeymoon-pass
1700,1027,-2875,blueBlack,7239,48.7,6.8,"Tonasket, Washington",-119.9542,4919,Tiffany Lake Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7036514/tiffany-lake-trail
1701,1165,-130,black,7731,48.6629,2.2,"Winthrop, Washington",-119.9665,6568,Freezeout Ridge Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064555/freezeout-ridge-trail
1702,1628,0,black,7399,48.6458,2.1,"Winthrop, Washington",-119.9629,5771,Bernhardt Mine,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064326/bernhardt-mine
1703,878,-1725,black,5779,48.603,4.1,"Winthrop, Washington",-119.8851,4454,Tunnel,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065786/tunnel
1704,84,-1109,black,5804,48.6831,1.5,"Tonasket, Washington",-119.8631,4779,Mutton Ridge,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064939/mutton-ridge
1705,1504,-59,black,6775,48.6691,3.0,"Tonasket, Washington",-119.8696,5326,Honeymoon Pass,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064749/honeymoon-pass
1706,838,-525,blueBlack,5221,48.6569,2.9,"Tonasket, Washington",-119.8459,4568,Angel Pass,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064270/angel-pass
1707,2153,-766,black,7610,48.6181,5.0,"Winthrop, Washington",-119.9532,5874,North Summit Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065327/north-summit-trail
1708,1464,-44,black,6342,48.6213,1.6,"Tonasket, Washington",-119.8463,4921,Muckamuck,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7064971/muckamuck
1709,811,-80,blue,1756,48.8053,1.5,"Duncan, British Columbia",-123.4953,1025,Armand Trail #4,1,4.0,Trail to the high point of Mount Maxwell Provincial park - Barnes Peak.,https://www.hikingproject.com/trail/7078393/armand-trail-4
1710,328,-329,greenBlue,199,48.7679,3.8,"North Saanich, British Columbia",-123.3714,14,Ruckle Farm Loop,1,5.0,"Huge density of beautiful views in a short distance - from orchids, to wild turkeys, to sea lions.",https://www.hikingproject.com/trail/7078327/ruckle-farm-loop
1711,327,-367,blue,76,48.7701,3.9,"North Saanich, British Columbia",-123.3778,12,Seaside Trail,1,5.0,Full value trail along seaside cliffs and hidden coves in Ruckle Park.,https://www.hikingproject.com/trail/7078389/seaside-trail
1712,165,-211,greenBlue,200,48.7711,1.2,"North Saanich, British Columbia",-123.3824,46,Ruckle Farm Westside Trail,1,4.0,Mostly doubletrack trail from the heritage farm houses along the west edge of the farm pasture.,https://www.hikingproject.com/trail/7078390/ruckle-farm-westside-trail
1713,309,-316,blue,199,48.7482,1.1,"Orcas Island, Washington",-122.8418,37,Matia Island Trail,0,0.0,Needs Summary,https://www.hikingproject.com/trail/7065055/matia-island-trail
1714,54,-63,green,63,48.7457,2.4,"Bellingham, Washington",-122.4822,3,South Bay Trail,5,4.8,A city trail along and over the Bellingham waterfront.,https://www.hikingproject.com/trail/7004377/south-bay-trail
1715,257,-21,greenBlue,345,48.7564,1.5,"Bellingham, Washington",-122.445,95,Whatcom Creek Trail - East,4,4.8,A nice trail through town and Whatcom Park with a beautiful waterfall.,https://www.hikingproject.com/trail/7004444/whatcom-creek-trail-east
1716,78,-76,green,498,48.6979,2.7,"Geneva, Washington",-122.4432,450,Lake Padden Loop,5,4.0,An easy loop trail goes around the lake through open and wooded areas.,https://www.hikingproject.com/trail/7003774/lake-padden-loop
1717,74,-73,greenBlue,131,48.7695,1.3,"Bellingham, Washington",-122.4823,87,Cornwall Park,2,4.0,A mostly forested and pleasant leg-stretcher in the north half of Bellingham.,https://www.hikingproject.com/trail/7029544/cornwall-park
1718,217,-31,green,350,48.765,3.5,"Bellingham, Washington",-122.4634,137,Railroad Trail,3,3.0,"Rail trail through northeast Bellingham neighboorhoods, through Whatcom Park, ending at Lake Whatcom",https://www.hikingproject.com/trail/7004456/railroad-trail
1719,423,-10,greenBlue,979,48.7427,1.1,"Bellingham, Washington",-122.4254,556,Ridge Trail,1,3.0,Galbraith's primary northside climbing trail.,https://www.hikingproject.com/trail/7039883/ridge-trail
1720,1,-469,black,1147,48.6907,1.2,"Bellingham, Washington",-122.4764,679,Lower Salal Trail,1,3.0,A heavily rooted obstacle course.,https://www.hikingproject.com/trail/7041334/lower-salal-trail
1721,193,-555,blue,897,48.6946,1.9,"Geneva, Washington",-122.4253,461,Padden Southeast Trail,1,3.0,Zig-zagging singletrack over changing elevation.,https://www.hikingproject.com/trail/7046074/padden-southeast-trail
1722,225,-4,greenBlue,681,48.6975,1.1,"Geneva, Washington",-122.4424,457,Padden Creek Trail,2,2.5,Doubletrack trail next to Padden Creek.,https://www.hikingproject.com/trail/7046078/padden-creek-trail
1723,334,-300,green,970,48.7049,2.8,"Geneva, Washington",-122.4219,759,Pipeline Road (Road 1000),1,2.0,A mellow road connecting various cross-country trails.,https://www.hikingproject.com/trail/7045686/pipeline-road-road-1000
1724,216,-189,greenBlue,622,48.6977,1.2,"Geneva, Washington",-122.4437,467,Padden Southwest Trail,1,2.0,A rolling road traverse.,https://www.hikingproject.com/trail/7046072/padden-southwest-trail
1725,64,-20,green,900,48.709,1.2,"Bellingham, Washington",-122.4236,855,Road 1100,1,2.0,Yet another logging road connector.,https://www.hikingproject.com/trail/7047529/road-1100
1726,279,-2,green,1133,48.7227,1.3,"Bellingham, Washington",-122.4266,855,Road 1200,1,2.0,A casual connecting road.,https://www.hikingproject.com/trail/7039889/road-1200
